Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102
,,sp207,61.46129939,24.10091219,46.99848162,36.15704443,62.66464215,22.89756942,84.35886881,56.63657603,40.9704155,16.8695033,108.459781,30.12897831,13.25947501,72.30273657,54.2298905,21.69422666,16.8695033,12.05613224,8.434751652,74.72077439,20.49088389,28.92563554,51.82320497,71.09939381,27.72229278,71.09939381,39.76707273,37.3603872,30.65118366,22.70458049,42.00347391,42.00347391,20.43412244,18.16366439,60.1671383,31.78641269,38.59778683,22.70458049,98.76492513,19.29889342,19.29889342,20.43412244,26.11026756,128.2808798,71.51942855,95.35923806,13.62274829,13.62274829,314.4584398,88.54786391,87.41263489,44.27393196,31.78641269,74.92511562,77.19557367,53.35576415,77.19557367,69.2489705,80.60126074,44.27393196,147.5797732,61.30236732,22.70458049,12.48751927,27.24549659,23.83980952,54.49099318,88.54786391,73.78988659,13.62274829,34.05687074,47.67961903,43.13870293,17.02843537,38.59778683,42.00347391,24.97503854,5.676145123,26.11026756,43.13870293,35.19209976,48.81484805,31.78641269,2.270458049,9.081832196,44.27393196,28.38072561,9.638094418,26.50759772,24.10091219,37.46255781,,,,sp207,161.2844047,,203.3468589,,255.3592152
,,sp208,62.4665448,24.49510059,47.76717685,36.74841987,63.68956913,23.27207626,85.73862105,57.56290949,41.64051721,17.14541662,110.2337216,30.62176023,13.47634361,73.48530177,55.11686082,22.04905192,17.14541662,12.25331928,8.572708309,75.94288841,20.82602759,29.3987359,52.67081215,72.26227744,28.17571156,72.26227744,40.41749287,37.9714442,31.15250664,23.07593084,42.69047206,42.69047206,20.76833776,18.46074468,61.15121674,32.30630318,39.22908244,23.07593084,100.3802992,19.61454122,19.61454122,20.76833776,26.53732047,130.3790093,72.68918216,96.91890955,13.84555851,13.84555851,319.6016422,89.99613029,88.84233375,44.99806515,32.30630318,76.15057179,78.45816487,54.22843749,78.45816487,70.38158908,81.9195545,44.99806515,149.9935505,62.30501328,23.07593084,12.69176196,27.69111701,24.22972739,55.38223403,89.99613029,74.99677525,13.84555851,34.61389627,48.45945477,43.8442686,17.30694813,39.22908244,42.69047206,25.38352393,5.768982711,26.53732047,43.8442686,35.76769281,49.61325132,32.30630318,2.307593084,9.230372338,44.99806515,28.84491356,9.795732644,26.94114926,24.49510059,38.07528589,,,,sp208,159.7855609,,201.2306001,,256.8185052
,,sp209,63.48058786,24.89273883,48.54259951,37.34497088,64.72346602,23.64986068,87.13044855,58.49734999,42.31648349,17.42374466,112.0231874,31.11885486,13.6951102,74.6782165,56.01159369,22.40698253,17.42374466,12.45223205,8.711872328,77.17569807,21.16410438,29.8759767,53.52583739,73.43533834,28.63309855,73.43533834,41.07360534,38.58784903,31.65821707,23.45053117,43.38348266,43.38348266,21.10547805,18.76042493,62.14390759,32.83074363,39.86590298,23.45053117,102.0098106,19.93295149,19.93295149,21.10547805,26.96811084,132.4955011,73.86917317,98.49223089,14.0703187,14.0703187,324.7898566,91.45707155,90.28454499,45.72853577,32.83074363,77.38675285,79.73180596,55.10874824,79.73180596,71.52412005,83.24938564,45.72853577,152.4284526,63.31643415,23.45053117,12.89779214,28.1406374,24.62305772,56.2812748,91.45707155,76.21422629,14.0703187,35.17579675,49.24611545,44.55600921,17.58789837,39.86590298,43.38348266,25.79558428,5.862632791,26.96811084,44.55600921,36.34832331,50.41864201,32.83074363,2.345053117,9.380212466,45.72853577,29.31316396,9.95475048,27.37849514,24.89273883,38.69337642,,,,sp209,158.280775,,198.8255991,,258.3007941
,,sp210,64.48684839,25.28732529,49.31207099,37.9369435,65.74942798,24.0247457,88.51159408,59.42461888,42.98726188,17.69993659,113.7989194,31.6121344,13.91219781,75.86197587,56.89945969,22.7621661,17.69993659,12.64961821,8.849968296,78.39904619,21.49958651,30.3495548,54.3743005,74.59939628,29.08697521,74.59939628,41.72468229,39.1995231,32.1600463,23.82225652,44.07117455,44.07117455,21.44003086,19.05780521,63.12897977,33.35115912,40.49783608,23.82225652,103.6268158,20.24891804,20.24891804,21.44003086,27.39559499,134.5957493,75.04010802,100.0534774,14.29335391,14.29335391,329.9382527,92.90680041,91.71568759,46.45340021,33.35115912,78.6134465,80.99567215,55.98230281,80.99567215,72.65788237,84.56901063,46.45340021,154.8446674,64.32009259,23.82225652,13.10224108,28.58670782,25.01336934,57.17341564,92.90680041,77.42233368,14.29335391,35.73338477,50.02673868,45.26228738,17.86669239,40.49783608,44.07117455,26.20448217,5.955564129,27.39559499,45.26228738,36.9244976,51.21785151,33.35115912,2.382225652,9.528902606,46.45340021,29.77782064,10.11254789,27.81248448,25.28732529,39.30672325,,,,sp210,156.8187177,,196.2730042,,259.7750504
,,sp211,65.46874616,25.67235835,50.06291265,38.51458377,66.75055021,24.39055431,89.85930047,60.3294375,43.64179994,17.9694416,115.5316588,32.09347106,14.12402946,77.01707505,57.76582941,23.10875026,17.9694416,12.84222542,8.984720798,79.59277563,21.82694622,30.81166702,55.20222132,75.735271,29.52986297,75.735271,42.3599959,39.79638781,32.64972564,24.18498196,44.74221662,44.74221662,21.76648376,19.34798557,64.09020219,33.85897474,41.11446933,24.18498196,105.2046715,20.55723466,20.55723466,21.76648376,27.81272925,136.6451481,76.18269317,101.5769242,14.51098918,14.51098918,334.9620001,94.32142964,93.11218054,47.16071482,33.85897474,79.81044046,82.22893866,56.8347076,82.22893866,73.76419497,85.85668595,47.16071482,157.2023827,65.29945129,24.18498196,13.30174008,29.02197835,25.39423106,58.0439567,94.32142964,78.60119136,14.51098918,36.27747294,50.78846211,45.95146572,18.13873647,41.11446933,44.74221662,26.60348015,6.04624549,27.81272925,45.95146572,37.48672204,51.99771121,33.85897474,2.418498196,9.673992783,47.16071482,30.23122745,10.26652484,28.23596644,25.67235835,39.90522023,,,,sp211,155.4480597,,193.7139636,,261.2102425
,,sp212,66.40970098,26.04133638,50.78244589,39.06813772,67.70992786,24.74110951,91.15081049,61.19652719,44.26904522,18.22770884,117.1921469,32.55473705,14.32702821,78.12400915,58.59607344,23.44088263,18.22770884,13.02680134,9.11385442,80.73672919,22.14065576,31.25451018,55.99561968,76.82378228,29.9542833,76.82378228,42.96881835,40.3683646,33.11898645,24.53258256,45.38527773,45.38527773,22.0793243,19.62606605,65.01134377,34.34561558,41.70539035,24.53258256,106.7167341,20.85269517,20.85269517,22.0793243,28.21246994,138.6090914,77.27763505,103.0368467,14.71954953,14.71954953,339.7762684,95.67707197,94.45044284,47.83853598,34.34561558,80.95752244,83.41078069,57.65156901,83.41078069,74.8243768,87.09066808,47.83853598,159.4617866,66.2379729,24.53258256,13.49292041,29.43909907,25.75921168,58.87819814,95.67707197,79.73089331,14.71954953,36.79887383,51.51842337,46.61190686,18.39943692,41.70539035,45.38527773,26.98584081,6.133145639,28.21246994,46.61190686,38.02550296,52.7450525,34.34561558,2.453258256,9.813033023,47.83853598,30.6657282,10.4140813,28.64179013,26.04133638,40.47876122,,,,sp212,154.2174718,,191.2896254,,262.5753388
,,sp213,67.29313264,26.38775777,51.45799208,39.5878514,68.61065611,25.07023431,92.36336695,62.0106093,44.85794527,18.4701875,118.7511247,32.98780459,14.51761709,79.16327332,59.37556236,23.75271084,18.4701875,13.20009362,9.235093748,81.81074973,22.43518737,31.67028112,56.74051542,77.84574986,30.35275765,77.84574986,43.5404218,40.90537486,33.55956005,24.85893337,45.98902674,45.98902674,22.37304004,19.8871467,65.87617344,34.80250672,42.26018673,24.85893337,108.1363602,21.13009337,21.13009337,22.37304004,28.58777338,140.4529736,78.30564012,104.4075202,14.91536002,14.91536002,344.2962272,96.94984015,95.70689348,48.47492008,34.80250672,82.03448013,84.52037347,58.41849343,84.52037347,75.81974679,88.24921347,48.47492008,161.5830669,67.11912011,24.85893337,13.67241335,29.83072005,26.10188004,59.66144009,96.94984015,80.79153346,14.91536002,37.28840006,52.20376008,47.23197341,18.64420003,42.26018673,45.98902674,27.34482671,6.214733343,28.58777338,47.23197341,38.53134673,53.44670675,34.80250672,2.485893337,9.943573349,48.47492008,31.07366672,10.55261722,29.02280471,26.38775777,41.01724006,,,,sp213,153.1756247,,189.1411379,,263.8393079
,,sp214,68.10246093,26.7051209,52.0768726,40.06397083,69.43583014,25.3717517,93.47421263,62.75640517,45.39744764,18.69232674,120.1793335,33.38454587,14.69221913,80.11536271,60.08966677,24.0383825,18.69232674,13.35884993,9.346163368,82.79468006,22.7050133,32.05117666,57.42292836,78.7819935,30.71780746,78.7819935,44.06407844,41.39734003,33.96317778,25.15790947,46.54213252,46.54213252,22.64211852,20.12632758,66.66846009,35.22107326,42.7684461,25.15790947,109.4369062,21.38422305,21.38422305,22.64211852,28.93159589,142.1421885,79.24741483,105.6632198,15.09474568,15.09474568,348.4370462,98.11584693,96.85795146,49.05792347,35.22107326,83.02110125,85.5368922,59.12108725,85.5368922,76.73162388,89.31057862,49.05792347,163.5264116,67.92635557,25.15790947,13.83685021,30.18949136,26.41580494,60.37898273,98.11584693,81.76320578,15.09474568,37.7368642,52.83160989,47.80002799,18.8684321,42.7684461,46.54213252,27.67370042,6.289477367,28.93159589,47.80002799,38.99475968,54.08950536,35.22107326,2.515790947,10.06316379,49.05792347,31.44738684,10.67953257,29.37185931,26.7051209,41.51055063,,,,sp214,152.3711892,,187.4096493,,264.9711182
,,sp215,68.82110566,26.98692414,52.62640884,40.48674206,70.16854511,25.63948469,94.46059035,63.41863615,45.87649988,18.88957573,121.4475145,33.7368331,14.84725737,80.96077243,60.72375725,24.29204524,18.88957573,13.49981792,9.444787866,83.66836303,22.94460578,32.38939365,58.02887834,79.61333298,31.0419542,79.61333298,44.52906042,41.83418152,34.32157098,25.42338591,47.03326394,47.03326394,22.88104732,20.33870873,67.37197266,35.59274028,43.21975605,25.42338591,110.5917287,21.60987802,21.60987802,22.88104732,29.2368938,143.6421304,80.08366562,106.7782208,15.25403155,15.25403155,352.1138949,99.15120505,97.88003576,49.57560253,35.59274028,83.89717351,86.4395121,59.74495689,86.4395121,77.54132703,90.25301998,49.57560253,165.2520084,68.64314196,25.42338591,13.98286225,30.50806309,26.69455521,61.01612619,99.15120505,82.62600421,15.25403155,38.13507887,53.38911041,48.30443323,19.06753943,43.21975605,47.03326394,27.9657245,6.355846478,29.2368938,48.30443323,39.40624816,54.66027971,35.59274028,2.542338591,10.16935436,49.57560253,31.77923239,10.79222732,29.68180305,26.98692414,41.94858675,,,,sp215,151.852836,,186.2363079,,265.9397381
,,sp216,69.43248661,27.22666588,53.09392216,40.84641113,70.79189621,25.86725628,95.29974289,63.98202359,46.28404954,19.05738365,122.5264088,34.03653851,14.97915485,81.67999764,61.26320439,24.50784668,19.05738365,13.61974525,9.528691827,84.41164146,23.14843708,32.6771289,58.54438518,80.32058804,31.3177193,80.32058804,44.92463993,42.20582073,34.62647097,25.64923776,47.45108985,47.45108985,23.08431398,20.51939021,67.97048006,35.90893286,43.60370419,25.64923776,111.5741843,21.80185209,21.80185209,23.08431398,29.49662342,144.9181933,80.79509894,107.7267986,15.38954266,15.38954266,355.241943,100.0320273,98.74956537,50.01601363,35.90893286,84.6424846,87.20740838,60.27570873,87.20740838,78.23017516,91.05479404,50.01601363,166.7200454,69.25294195,25.64923776,14.10708077,30.77908531,26.93169965,61.55817062,100.0320273,83.36002272,15.38954266,38.47385664,53.86339929,48.73355174,19.23692832,43.60370419,47.45108985,28.21416153,6.41230944,29.49662342,48.73355174,39.75631853,55.14586118,35.90893286,2.564923776,10.2596951,50.01601363,32.0615472,10.88810143,29.94548508,27.22666588,42.3212423,,,,sp216,151.6692358,,185.7622618,,266.7141361
,,sp217,69.99067431,27.44554887,53.52075945,41.17478716,71.36101259,26.07521058,96.06588489,64.49639345,46.6561403,19.21059143,123.5114338,34.31016801,15.09957658,82.3366466,61.75571688,24.70487229,19.21059143,13.72923829,9.605295717,85.09025089,23.33453401,32.93982973,59.01504031,80.96630831,31.56949144,80.96630831,45.28580201,42.54512544,34.90484312,25.85543935,47.83256279,47.83256279,23.26989541,20.68435148,68.51691427,36.19761508,43.95424689,25.85543935,112.4711612,21.97712344,21.97712344,23.26989541,29.73375525,146.0832323,81.44463394,108.5928453,15.51326361,15.51326361,358.0978349,100.8362134,99.54344148,50.41810672,36.19761508,85.32294984,87.90849377,60.76028246,87.90849377,78.85909,91.78680968,50.41810672,168.0603557,69.80968623,25.85543935,14.22049164,31.02652721,27.14821131,62.05305443,100.8362134,84.03017787,15.51326361,38.78315902,54.29642263,49.12533476,19.39157951,43.95424689,47.83256279,28.44098328,6.463859836,29.73375525,49.12533476,40.07593099,55.58919459,36.19761508,2.585543935,10.34217574,50.41810672,32.31929918,10.975634,30.18622544,27.44554887,42.66147492,,,,sp217,151.8105817,,185.6879272,,267.3344287
,,sp218,70.55397517,27.66643688,53.95150669,41.50617121,71.93534225,26.2850698,96.83904498,65.01547509,47.03163953,19.36520264,124.5054819,34.58630405,15.2211014,82.99931065,62.25274093,24.90370273,19.36520264,13.83973432,9.682601321,85.77507658,23.52233565,33.20493697,59.49000677,81.61794357,31.82356989,81.61794357,45.65027245,42.88753829,35.18576523,26.0635298,48.21753013,48.21753013,23.45717682,20.85082384,69.06835397,36.48894172,44.30800066,26.0635298,113.3763546,22.15400033,22.15400033,23.45717682,29.97305927,147.2589434,82.10011888,109.4668252,15.63811788,15.63811788,360.9798878,101.6477662,100.3445897,50.82388311,36.48894172,86.00964835,88.61600133,61.24929503,88.61600133,79.49376589,92.5255308,50.82388311,169.4129437,70.37153046,26.0635298,14.33494139,31.27623576,27.36670629,62.55247152,101.6477662,84.70647186,15.63811788,39.0952947,54.73341258,49.52070662,19.54764735,44.30800066,48.21753013,28.66988278,6.51588245,29.97305927,49.52070662,40.39847119,56.03658907,36.48894172,2.60635298,10.42541192,50.82388311,32.57941225,11.0639684,30.42917104,27.66643688,43.00482417,,,,sp218,152.2155799,,185.6196704,,267.8718628
,,sp219,71.11216287,27.88531987,54.37834397,41.83454724,72.50445863,26.49302411,97.60518697,65.52984495,47.40373029,19.51841042,125.4905068,34.85993355,15.34152313,83.65595961,62.74525342,25.10072834,19.51841042,13.94922737,9.759205211,86.453686,23.70843258,33.46763779,59.96066189,82.26366384,32.07534203,82.26366384,46.01143453,43.226843,35.46413737,26.26973139,48.59900307,48.59900307,23.64275825,21.01578511,69.61478818,36.77762394,44.65854336,26.26973139,114.2733315,22.32927168,22.32927168,23.64275825,30.2101911,148.4239823,82.74965387,110.3328718,15.76183883,15.76183883,363.8357797,102.4519524,101.1384658,51.22597621,36.77762394,86.69011358,89.31708672,61.73386876,89.31708672,80.12268073,93.25754643,51.22597621,170.753254,70.92827475,26.26973139,14.44835226,31.52367767,27.58321796,63.04735533,102.4519524,85.37662701,15.76183883,39.40459708,55.16643592,49.91248964,19.70229854,44.65854336,48.59900307,28.89670453,6.567432847,30.2101911,49.91248964,40.71808365,56.47992248,36.77762394,2.626973139,10.50789256,51.22597621,32.83716424,11.15150097,30.6699114,27.88531987,43.34505679,,,,sp219,152.8556714,,185.5575651,,268.3421023
,,sp220,71.65501105,28.09818775,54.79345138,42.15389919,73.05793517,26.69526363,98.35027468,66.03007945,47.76559566,19.66740791,126.4484624,35.12604347,15.45863556,84.29456324,63.22423122,25.29233951,19.66740791,14.05571144,9.833703955,87.11364661,23.8894154,33.72311935,60.41838298,82.89163913,32.32019523,82.89163913,46.36267154,43.55682331,35.73485959,26.47026637,48.96999278,48.96999278,23.82323973,21.17621309,70.14620587,37.05837291,44.99945282,26.47026637,115.1456587,22.49972641,22.49972641,23.82323973,30.44080632,149.557005,83.38133905,111.1751187,15.88215982,15.88215982,366.6131892,103.2340388,101.9105255,51.61701941,37.05837291,87.35187901,89.99890565,62.20512596,89.99890565,80.73431242,93.9694456,51.61701941,172.0567314,71.46971919,26.47026637,14.5586465,31.76431964,27.79377968,63.52863928,103.2340388,86.02836569,15.88215982,39.70539955,55.58755937,50.2935061,19.85269977,44.99945282,48.96999278,29.117293,6.617566592,30.44080632,50.2935061,41.02891287,56.91107269,37.05837291,2.647026637,10.58810655,51.61701941,33.08783296,11.23662807,30.90403598,28.09818775,43.6759395,,,,sp220,153.7022969,,185.5016846,,268.7608111
,,sp221,72.17229339,28.30103045,55.18900898,42.45821102,73.58534531,26.88797853,99.06027192,66.50675503,48.1104187,19.80938825,127.3613024,35.37962074,15.57023249,84.90309136,63.68065119,25.47492661,19.80938825,14.15718057,9.904694124,87.74252588,24.06187469,33.96656881,60.85454735,83.49003944,32.55351689,83.49003944,46.69736678,43.87126294,35.99283195,26.661357,49.32351044,49.32351044,23.9952213,21.3290856,70.65259604,37.3258998,45.3243069,26.661357,115.9769029,22.66215345,22.66215345,23.9952213,30.66056055,150.636667,83.98327454,111.9776994,15.9968142,15.9968142,369.2597944,103.9792923,102.6462244,51.98964614,37.3258998,87.98247809,90.64861379,62.65418894,90.64861379,81.31713884,94.64781734,51.98964614,173.2988205,71.98566389,26.661357,14.66374635,31.9936284,27.99442485,63.98725679,103.9792923,86.64941024,15.9968142,39.9920355,55.98884969,50.65657829,19.99601775,45.3243069,49.32351044,29.3274927,6.665339249,30.66056055,50.65657829,41.32510335,57.32191754,37.3258998,2.6661357,10.6645428,51.98964614,33.32669625,11.31774605,31.12713429,28.30103045,43.99123905,,,,sp221,154.7268974,,185.4521028,,269.1436533
,,sp222,72.65378354,28.48983791,55.55719687,42.74146667,74.07626249,27.06735896,99.7211425,66.95044811,48.43138249,19.94154458,128.2109804,35.61565229,15.67410772,85.46951374,64.10549021,25.64488,19.94154458,14.25162876,9.970772289,88.32789126,24.22240105,34.19317334,61.2605323,84.04703478,32.77069439,84.04703478,47.00890354,44.16394563,36.23295448,26.83922554,49.65256725,49.65256725,24.15530299,21.47138043,71.12394769,37.57491576,45.62668342,26.83922554,116.7506311,22.81334171,22.81334171,24.15530299,30.86510937,151.6416243,84.54356046,112.7247473,16.10353532,16.10353532,371.7232738,104.6729796,103.3310183,52.33648981,37.57491576,88.56944429,91.25336684,63.07218002,91.25336684,81.8596379,95.27925067,52.33648981,174.454966,72.46590896,26.83922554,14.76157405,32.20707065,28.18118682,64.4141413,104.6729796,87.22748301,16.10353532,40.25883831,56.36237364,50.99452853,20.12941916,45.62668342,49.65256725,29.5231481,6.709806385,30.86510937,50.99452853,41.60079959,57.70433491,37.57491576,2.683922554,10.73569022,52.33648981,33.54903193,11.39325124,31.33479582,28.48983791,44.28472214,,,,sp222,155.9009138,,185.4088931,,269.5062929
,,sp223,73.08925516,28.66060006,55.89019512,42.99765011,74.52026016,27.22959506,100.3188502,67.35173513,48.72167009,20.06107004,128.9794503,35.82912508,15.76805505,85.98180017,64.48972514,25.79859007,20.06107004,14.33705005,10.03053502,88.85731021,24.36758507,34.39812009,61.62771515,84.55079518,32.96711509,84.55079518,47.2906651,44.42865511,36.45012725,27.00009426,49.95017438,49.95017438,24.30008483,21.60007541,71.55024979,37.80013196,45.90016024,27.00009426,117.45041,22.95008012,22.95008012,24.30008483,31.0501084,152.5505326,85.05029692,113.4003959,16.20005656,16.20005656,373.9513055,105.3003676,103.9503629,52.65018381,37.80013196,89.10031106,91.80032049,63.45022151,91.80032049,82.35028749,95.85033462,52.65018381,175.5006127,72.9002545,27.00009426,14.85005184,32.40011311,28.35009897,64.80022622,105.3003676,87.75030635,16.20005656,40.50014139,56.70019795,51.30017909,20.2500707,45.90016024,49.95017438,29.70010369,6.750023565,31.0501084,51.30017909,41.8501461,58.05020266,37.80013196,2.700009426,10.8000377,52.65018381,33.75011783,11.46154001,31.52261005,28.66060006,44.55015553,,,,sp223,157.1957869,,185.3721292,,269.8643938
,,sp224,73.46848192,28.80930682,56.18018381,43.22074527,74.90691174,27.37087699,100.8393589,67.70119252,48.97446458,20.16515776,129.6486657,36.01502605,15.84986828,86.42792045,64.82433286,25.93244716,20.16515776,14.41143846,10.08257888,89.3183502,24.49401734,34.57659622,61.94747321,84.98949063,33.13816639,84.98949063,47.53603475,44.6591751,36.63925031,27.14018541,50.20934302,50.20934302,24.42616687,21.71214833,71.92149135,37.99625958,46.1383152,27.14018541,118.0598066,23.0691576,23.0691576,24.42616687,31.21121323,153.3420476,85.49158406,113.9887787,16.28411125,16.28411125,375.891568,105.8467231,104.4897138,52.92336156,37.99625958,89.56261187,92.27663041,63.77943572,92.27663041,82.77756551,96.34765822,52.92336156,176.4112052,73.27850062,27.14018541,14.92710198,32.5682225,28.49719469,65.136445,105.8467231,88.2056026,16.28411125,40.71027812,56.99438937,51.56635229,20.35513906,46.1383152,50.20934302,29.85420396,6.785046354,31.21121323,51.56635229,42.06728739,58.35139864,37.99625958,2.714018541,10.85607417,52.92336156,33.92523177,11.52100871,31.68616647,28.80930682,44.78130593,,,,sp224,158.5829575,,185.3418846,,270.23362
,,sp225,73.78123747,28.93194812,56.41934302,43.40473612,75.22579069,27.4873949,101.2686324,67.9893967,49.18294902,20.2510009,130.2005805,36.16834212,15.91734122,86.79584437,65.10029024,26.04284167,20.2510009,14.47278799,10.12550045,89.69857868,24.59828844,34.72378889,62.21118379,85.35129114,33.27923567,85.35129114,47.7383958,44.84928934,36.79522371,27.25572127,50.42308434,50.42308434,24.53014914,21.80457701,72.22766135,38.15800977,46.33472615,27.25572127,118.5623875,23.16736308,23.16736308,24.53014914,31.34407946,153.9948252,85.85552199,114.4740293,16.35343276,16.35343276,377.4917395,106.2973129,104.9345269,53.14865647,38.15800977,89.94388018,92.6694523,64.05094497,92.6694523,83.12994986,96.75781049,53.14865647,177.1621882,73.59044742,27.25572127,14.9906467,32.70686552,28.61850733,65.41373104,106.2973129,88.58109411,16.35343276,40.8835819,57.23701466,51.7858704,20.44179095,46.33472615,50.42308434,29.98129339,6.813930316,31.34407946,51.7858704,42.24636796,58.59980072,38.15800977,2.725572127,10.90228851,53.14865647,34.06965158,11.57005368,31.82105458,28.93194812,44.97194009,,,,sp225,160.0338667,,185.3182329,,270.6296354
,,sp226,74.01729547,29.0245139,56.59985283,43.54360659,75.46647044,27.57533893,101.5926344,68.2069241,49.34030649,20.31579259,130.6171483,36.28406025,15.96826766,87.07354171,65.30857415,26.12616395,20.31579259,14.51909268,10.15789629,89.98556313,24.67698898,34.83488527,62.4102242,85.62436674,33.38571029,85.62436674,47.89113152,44.99278156,36.9129475,27.34292407,50.58440954,50.58440954,24.60863167,21.87433926,72.4587488,38.2800937,46.48297093,27.34292407,118.9417197,23.24148546,23.24148546,24.60863167,31.44436269,154.487521,86.13021083,114.8402811,16.40575444,16.40575444,378.6994984,106.6374039,105.2702577,53.31870194,38.2800937,90.23164944,92.96594185,64.25587157,92.96594185,83.39591843,97.06738046,53.31870194,177.7290065,73.825895,27.34292407,15.03860824,32.81150889,28.71007028,65.62301778,106.6374039,88.86450324,16.40575444,41.01438611,57.42014056,51.95155574,20.50719306,46.48297093,50.58440954,30.07721648,6.835731018,31.44436269,51.95155574,42.38153231,58.78728676,38.2800937,2.734292407,10.93716963,53.31870194,34.17865509,11.60707127,31.92286386,29.0245139,45.11582472,,,,sp226,161.5199552,,185.3012477,,271.0681041
,,sp227,74.16642959,29.08299409,56.71389333,43.63134064,75.61852444,27.63089924,101.7973288,68.34435116,49.43972005,20.35672596,130.8803229,36.35716737,16.0004414,87.24898227,65.44016146,26.17880438,20.35672596,14.54834655,10.17836298,90.16687099,24.72670953,34.90507251,62.53597175,85.79688742,33.45297766,85.79688742,47.9876252,45.08343549,36.98732174,27.3980161,50.68632979,50.68632979,24.65821449,21.91841288,72.60474267,38.35722254,46.57662737,27.3980161,119.18137,23.28831369,23.28831369,24.65821449,31.50771852,154.798791,86.30375072,115.0716676,16.43880966,16.43880966,379.462523,106.8522628,105.482362,53.4261314,38.35722254,90.41345313,93.15325474,64.38533784,93.15325474,83.56394911,97.26295716,53.4261314,178.0871047,73.97464347,27.3980161,15.06890886,32.87761932,28.76791691,65.75523864,106.8522628,89.04355233,16.43880966,41.09702415,57.53583381,52.05623059,20.54851208,46.57662737,50.68632979,30.13781771,6.849504025,31.50771852,52.05623059,42.46692496,58.90573462,38.35722254,2.73980161,10.95920644,53.4261314,34.24752013,11.63045783,31.9871838,29.08299409,45.20672657,,,,sp227,163.0126639,,185.2910027,,271.5646899
,,sp228,74.21841348,29.10337861,56.75364459,43.66192222,75.67152612,27.65026597,101.8686795,68.39225431,49.47437278,20.37099417,130.9720581,36.38265042,16.01165625,87.31013584,65.48602903,26.19715333,20.37099417,14.55854361,10.18549708,90.23006973,24.7440407,34.92953778,62.57980375,85.8570232,33.47642514,85.8570232,48.02126014,45.11503486,37.01324647,27.41721961,50.72185627,50.72185627,24.67549765,21.93377569,72.65563196,38.38410745,46.60927333,27.41721961,119.2649053,23.30463667,23.30463667,24.67549765,31.52980255,154.9072908,86.36424176,115.1523224,16.45033176,16.45033176,379.7284916,106.9271565,105.5562955,53.46357823,38.38410745,90.4768247,93.21854667,64.43046608,93.21854667,83.6225198,97.33112961,53.46357823,178.2119274,74.02649294,27.41721961,15.07947078,32.90066353,28.78808059,65.80132706,106.9271565,89.10596372,16.45033176,41.12582941,57.57616118,52.09271725,20.56291471,46.60927333,50.72185627,30.15894157,6.854304902,31.52980255,52.09271725,42.49669039,58.94702216,38.38410745,2.741721961,10.96688784,53.46357823,34.27152451,11.63860972,32.00960389,29.10337861,45.23841235,,,,sp228,164.4834338,,185.2875713,,272.135057
